en,file-name,label,png_path
Kuhl's Pipistrelle,XC1060592-Pipkuh-AgApostol_20250709_222320.wav,4,spectograms/XC1060592-Pipkuh-AgApostol_20250709_222320.png
Kuhl's Pipistrelle,XC1060591-Pipkuh-AgApostol_20250709_221715.wav,4,spectograms/XC1060591-Pipkuh-AgApostol_20250709_221715.png
Kuhl's Pipistrelle,XC1060590-Pipkuh-AgApostol_20250709_221700.wav,4,spectograms/XC1060590-Pipkuh-AgApostol_20250709_221700.png
Kuhl's Pipistrelle,XC1060589-Pipkuh-AgApostol_20250709_221605.wav,4,spectograms/XC1060589-Pipkuh-AgApostol_20250709_221605.png
Kuhl's Pipistrelle,XC1060588-Pipkuh-AgApostol_20250709_221600.wav,4,spectograms/XC1060588-Pipkuh-AgApostol_20250709_221600.png
Kuhl's Pipistrelle,XC1060587-Pipkuh-AgApostol_20250709_221415.wav,4,spectograms/XC1060587-Pipkuh-AgApostol_20250709_221415.png
Kuhl's Pipistrelle,XC1060586-Pipkuh-AgApostol_20250709_220850.wav,4,spectograms/XC1060586-Pipkuh-AgApostol_20250709_220850.png
Kuhl's Pipistrelle,XC1060585-Pipkuh-AgApostol_20250709_220840.wav,4,spectograms/XC1060585-Pipkuh-AgApostol_20250709_220840.png
Kuhl's Pipistrelle,XC1060584-Pipkuh-AgApostol_20250709_220745.wav,4,spectograms/XC1060584-Pipkuh-AgApostol_20250709_220745.png
Kuhl's Pipistrelle,XC1060583-Pipkuh-AgApostol_20250709_213345.wav,4,spectograms/XC1060583-Pipkuh-AgApostol_20250709_213345.png
Kuhl's Pipistrelle,XC1060549-Pipkuh-Karydi-Cypress-20210730_005040.wav,4,spectograms/XC1060549-Pipkuh-Karydi-Cypress-20210730_005040.png
Kuhl's Pipistrelle,XC1060548-Pipkuh-Karydi-Cypress-20210730_004810.wav,4,spectograms/XC1060548-Pipkuh-Karydi-Cypress-20210730_004810.png
Kuhl's Pipistrelle,XC1060547-Pipkuh-Karydi-Cypress-20210730_004535.wav,4,spectograms/XC1060547-Pipkuh-Karydi-Cypress-20210730_004535.png
Kuhl's Pipistrelle,XC1060546-Pipkuh-Karydi-Cypress-20210729_233725.wav,4,spectograms/XC1060546-Pipkuh-Karydi-Cypress-20210729_233725.png
Kuhl's Pipistrelle,XC1060545-Pipkuh-Karydi-Cypress-20210729_000440.wav,4,spectograms/XC1060545-Pipkuh-Karydi-Cypress-20210729_000440.png
Kuhl's Pipistrelle,XC1060544-Pipkuh-Karydi-Cypress-20210805_233835.wav,4,spectograms/XC1060544-Pipkuh-Karydi-Cypress-20210805_233835.png
Kuhl's Pipistrelle,XC1060543-Pipkuh-Karydi-Cypress-20210805_233715.wav,4,spectograms/XC1060543-Pipkuh-Karydi-Cypress-20210805_233715.png
Kuhl's Pipistrelle,XC1060542-Pipkuh-Karydi-Cypress-20210805_233445.wav,4,spectograms/XC1060542-Pipkuh-Karydi-Cypress-20210805_233445.png
Kuhl's Pipistrelle,XC1060541-Pipkuh-Karydi-Cypress-20210805_233310.wav,4,spectograms/XC1060541-Pipkuh-Karydi-Cypress-20210805_233310.png
Kuhl's Pipistrelle,XC1060540-Pipkuh-Karydi-Cypress-20210805_233235.wav,4,spectograms/XC1060540-Pipkuh-Karydi-Cypress-20210805_233235.png
Kuhl's Pipistrelle,XC1060539-Pipkuh-Karydi-Cypress-20210805_231035.wav,4,spectograms/XC1060539-Pipkuh-Karydi-Cypress-20210805_231035.png
Kuhl's Pipistrelle,XC1060538-Pipkuh-Karydi-Cypress-20210805_231005.wav,4,spectograms/XC1060538-Pipkuh-Karydi-Cypress-20210805_231005.png
Kuhl's Pipistrelle,XC1060537-Pipkuh-Karydi-Cypress-20210805_230925.wav,4,spectograms/XC1060537-Pipkuh-Karydi-Cypress-20210805_230925.png
Kuhl's Pipistrelle,XC1060536-Pipkuh-Karydi-Cypress-20210805_230515.wav,4,spectograms/XC1060536-Pipkuh-Karydi-Cypress-20210805_230515.png
Kuhl's Pipistrelle,XC1060535-Pipkuh-Karydi-Cypress-20210805_230450.wav,4,spectograms/XC1060535-Pipkuh-Karydi-Cypress-20210805_230450.png
Kuhl's Pipistrelle,XC1060534-Pipkuh-Karydi-Cypress-20210805_005435.wav,4,spectograms/XC1060534-Pipkuh-Karydi-Cypress-20210805_005435.png
Kuhl's Pipistrelle,XC1060533-Pipkuh-Karydi-Cypress-20210805_005335.wav,4,spectograms/XC1060533-Pipkuh-Karydi-Cypress-20210805_005335.png
Kuhl's Pipistrelle,XC1060532-Pipkuh-Karydi-Cypress-20210805_005325.wav,4,spectograms/XC1060532-Pipkuh-Karydi-Cypress-20210805_005325.png
Kuhl's Pipistrelle,XC1060531-Pipkuh-Karydi-Cypress-20210805_005015.wav,4,spectograms/XC1060531-Pipkuh-Karydi-Cypress-20210805_005015.png
Kuhl's Pipistrelle,XC1060530-Pipkuh-Karydi-Cypress-20210805_004845.wav,4,spectograms/XC1060530-Pipkuh-Karydi-Cypress-20210805_004845.png
Kuhl's Pipistrelle,XC1060529-Pipkuh-Karydi-Cypress-20210805_003925.wav,4,spectograms/XC1060529-Pipkuh-Karydi-Cypress-20210805_003925.png
Kuhl's Pipistrelle,XC1060528-Pipkuh-Karydi-Cypress-20210805_003700.wav,4,spectograms/XC1060528-Pipkuh-Karydi-Cypress-20210805_003700.png
Kuhl's Pipistrelle,XC1060527-Pipkuh-Karydi-Cypress-20210804_235050.wav,4,spectograms/XC1060527-Pipkuh-Karydi-Cypress-20210804_235050.png
Kuhl's Pipistrelle,XC1060526-Pipkuh-Karydi-Cypress-20210804_234930.wav,4,spectograms/XC1060526-Pipkuh-Karydi-Cypress-20210804_234930.png
Kuhl's Pipistrelle,XC1060525-Pipkuh-Karydi-Cypress-20210804_234850.wav,4,spectograms/XC1060525-Pipkuh-Karydi-Cypress-20210804_234850.png
Kuhl's Pipistrelle,XC1060524-Pipkuh-Karydi-Cypress-20210804_234745.wav,4,spectograms/XC1060524-Pipkuh-Karydi-Cypress-20210804_234745.png
Kuhl's Pipistrelle,XC1060523-Pipkuh-Karydi-Cypress-20210804_234115.wav,4,spectograms/XC1060523-Pipkuh-Karydi-Cypress-20210804_234115.png
Kuhl's Pipistrelle,XC1060522-Pipkuh-Karydi-Cypress-20210804_233405.wav,4,spectograms/XC1060522-Pipkuh-Karydi-Cypress-20210804_233405.png
Kuhl's Pipistrelle,XC1060521-Pipkuh-Karydi-Cypress-20210804_232505.wav,4,spectograms/XC1060521-Pipkuh-Karydi-Cypress-20210804_232505.png
Kuhl's Pipistrelle,XC1060520-Pipkuh-Karydi-Cypress-20210804_232420.wav,4,spectograms/XC1060520-Pipkuh-Karydi-Cypress-20210804_232420.png
Kuhl's Pipistrelle,XC1060519-Pipkuh-Karydi-Cypress-20210804_231900.wav,4,spectograms/XC1060519-Pipkuh-Karydi-Cypress-20210804_231900.png
Kuhl's Pipistrelle,XC1060518-Pipkuh-Karydi-Cypress-20210804_231820.wav,4,spectograms/XC1060518-Pipkuh-Karydi-Cypress-20210804_231820.png
Kuhl's Pipistrelle,XC1060517-Pipkuh-Karydi-Cypress-20210804_231410.wav,4,spectograms/XC1060517-Pipkuh-Karydi-Cypress-20210804_231410.png
Kuhl's Pipistrelle,XC1060516-Pipkuh-Karydi-Cypress-20210804_230935.wav,4,spectograms/XC1060516-Pipkuh-Karydi-Cypress-20210804_230935.png
Kuhl's Pipistrelle,XC1060515-Pipkuh-Karydi-Cypress-20210802_003605.wav,4,spectograms/XC1060515-Pipkuh-Karydi-Cypress-20210802_003605.png
Kuhl's Pipistrelle,XC1060514-Pipkuh-Karydi-Cypress-20210802_003535.wav,4,spectograms/XC1060514-Pipkuh-Karydi-Cypress-20210802_003535.png
Kuhl's Pipistrelle,XC1060513-Pipkuh-Karydi-Cypress-20210802_002900.wav,4,spectograms/XC1060513-Pipkuh-Karydi-Cypress-20210802_002900.png
Kuhl's Pipistrelle,XC1060512-Pipkuh-Karydi-Cypress-20210802_002725.wav,4,spectograms/XC1060512-Pipkuh-Karydi-Cypress-20210802_002725.png
Kuhl's Pipistrelle,XC1060511-Pipkuh-Karydi-Cypress-20210802_001650.wav,4,spectograms/XC1060511-Pipkuh-Karydi-Cypress-20210802_001650.png
Kuhl's Pipistrelle,XC1060510-Pipkuh-Karydi-Cypress-20210802_000415.wav,4,spectograms/XC1060510-Pipkuh-Karydi-Cypress-20210802_000415.png
Kuhl's Pipistrelle,XC1060509-Pipkuh-Karydi-Cypress-20210802_000255.wav,4,spectograms/XC1060509-Pipkuh-Karydi-Cypress-20210802_000255.png
Kuhl's Pipistrelle,XC1060508-Pipkuh-Karydi-Cypress-20210802_000105.wav,4,spectograms/XC1060508-Pipkuh-Karydi-Cypress-20210802_000105.png
Kuhl's Pipistrelle,XC1060507-Pipkuh-Karydi-Cypress-20210801_235740.wav,4,spectograms/XC1060507-Pipkuh-Karydi-Cypress-20210801_235740.png
Kuhl's Pipistrelle,XC1060506-Pipkuh-Karydi-Cypress-20210801_235610.wav,4,spectograms/XC1060506-Pipkuh-Karydi-Cypress-20210801_235610.png
Kuhl's Pipistrelle,XC1060505-Pipkuh-Karydi-Cypress-20210801_235520.wav,4,spectograms/XC1060505-Pipkuh-Karydi-Cypress-20210801_235520.png
Kuhl's Pipistrelle,XC1060504-Pipkuh-Karydi-Cypress-20210801_233840.wav,4,spectograms/XC1060504-Pipkuh-Karydi-Cypress-20210801_233840.png
Kuhl's Pipistrelle,XC1060503-Pipkuh-Karydi-Cypress-20210801_230820.wav,4,spectograms/XC1060503-Pipkuh-Karydi-Cypress-20210801_230820.png
Kuhl's Pipistrelle,XC1060502-Pipkuh-Karydi-Cypress-20210801_005140.wav,4,spectograms/XC1060502-Pipkuh-Karydi-Cypress-20210801_005140.png
Kuhl's Pipistrelle,XC1060501-Pipkuh-Karydi-Cypress-20210801_005125.wav,4,spectograms/XC1060501-Pipkuh-Karydi-Cypress-20210801_005125.png
Kuhl's Pipistrelle,XC1060500-Pipkuh-Karydi-Cypress-20210801_005050.wav,4,spectograms/XC1060500-Pipkuh-Karydi-Cypress-20210801_005050.png
Kuhl's Pipistrelle,XC1060499-Pipkuh-Karydi-Cypress-20210801_004935.wav,4,spectograms/XC1060499-Pipkuh-Karydi-Cypress-20210801_004935.png
Kuhl's Pipistrelle,XC1060498-Pipkuh-Karydi-Cypress-20210801_004915.wav,4,spectograms/XC1060498-Pipkuh-Karydi-Cypress-20210801_004915.png
Kuhl's Pipistrelle,XC1060497-Pipkuh-Karydi-Cypress-20210801_004905.wav,4,spectograms/XC1060497-Pipkuh-Karydi-Cypress-20210801_004905.png
Kuhl's Pipistrelle,XC1060496-Pipkuh-Karydi-Cypress-20210801_004850.wav,4,spectograms/XC1060496-Pipkuh-Karydi-Cypress-20210801_004850.png
Kuhl's Pipistrelle,XC1060495-Pipkuh-Karydi-Cypress-20210801_004830.wav,4,spectograms/XC1060495-Pipkuh-Karydi-Cypress-20210801_004830.png
Kuhl's Pipistrelle,XC1060494-Pipkuh-Karydi-Cypress-20210801_004810.wav,4,spectograms/XC1060494-Pipkuh-Karydi-Cypress-20210801_004810.png
Kuhl's Pipistrelle,XC1060493-Pipkuh-Karydi-Cypress-20210801_004640.wav,4,spectograms/XC1060493-Pipkuh-Karydi-Cypress-20210801_004640.png
Kuhl's Pipistrelle,XC1060492-Pipkuh-Karydi-Cypress-20210801_004635.wav,4,spectograms/XC1060492-Pipkuh-Karydi-Cypress-20210801_004635.png
Kuhl's Pipistrelle,XC1060491-Pipkuh-Karydi-Cypress-20210801_004620.wav,4,spectograms/XC1060491-Pipkuh-Karydi-Cypress-20210801_004620.png
Kuhl's Pipistrelle,XC1060490-Pipkuh-Karydi-Cypress-20210801_004550.wav,4,spectograms/XC1060490-Pipkuh-Karydi-Cypress-20210801_004550.png
Kuhl's Pipistrelle,XC1060489-Pipkuh-Karydi-Cypress-20210731_005920.wav,4,spectograms/XC1060489-Pipkuh-Karydi-Cypress-20210731_005920.png
Kuhl's Pipistrelle,XC1060488-Pipkuh-Karydi-Cypress-20210731_005830.wav,4,spectograms/XC1060488-Pipkuh-Karydi-Cypress-20210731_005830.png
Kuhl's Pipistrelle,XC1060487-Pipkuh-Karydi-Cypress-20210731_003200.wav,4,spectograms/XC1060487-Pipkuh-Karydi-Cypress-20210731_003200.png
Kuhl's Pipistrelle,XC1060486-Pipkuh-Karydi-Cypress-20210731_003145.wav,4,spectograms/XC1060486-Pipkuh-Karydi-Cypress-20210731_003145.png
Kuhl's Pipistrelle,XC1060485-Pipkuh-Karydi-Cypress-20210731_003000.wav,4,spectograms/XC1060485-Pipkuh-Karydi-Cypress-20210731_003000.png
Kuhl's Pipistrelle,XC1060484-Pipkuh-Karydi-Cypress-20210731_002945.wav,4,spectograms/XC1060484-Pipkuh-Karydi-Cypress-20210731_002945.png
Kuhl's Pipistrelle,XC1060483-Pipkuh-Karydi-Cypress-20210731_002315.wav,4,spectograms/XC1060483-Pipkuh-Karydi-Cypress-20210731_002315.png
Kuhl's Pipistrelle,XC1060482-Pipkuh-Karydi-Cypress-20210731_001310.wav,4,spectograms/XC1060482-Pipkuh-Karydi-Cypress-20210731_001310.png
Kuhl's Pipistrelle,XC1060481-Pipkuh-Karydi-Cypress-20210731_001055.wav,4,spectograms/XC1060481-Pipkuh-Karydi-Cypress-20210731_001055.png
Kuhl's Pipistrelle,XC1060480-Pipkuh-Karydi-Cypress-20210731_001025.wav,4,spectograms/XC1060480-Pipkuh-Karydi-Cypress-20210731_001025.png
Kuhl's Pipistrelle,XC1060479-Pipkuh-Karydi-Cypress-20210731_001005.wav,4,spectograms/XC1060479-Pipkuh-Karydi-Cypress-20210731_001005.png
Kuhl's Pipistrelle,XC1060478-Pipkuh-Karydi-Cypress-20210731_000925.wav,4,spectograms/XC1060478-Pipkuh-Karydi-Cypress-20210731_000925.png
Kuhl's Pipistrelle,XC1060477-Pipkuh-Karydi-Cypress-20210730_235805.wav,4,spectograms/XC1060477-Pipkuh-Karydi-Cypress-20210730_235805.png
Kuhl's Pipistrelle,XC1060476-Pipkuh-Karydi-Cypress-20210730_235620.wav,4,spectograms/XC1060476-Pipkuh-Karydi-Cypress-20210730_235620.png
Kuhl's Pipistrelle,XC1060475-Pipkuh-Karydi-Cypress-20210730_234705.wav,4,spectograms/XC1060475-Pipkuh-Karydi-Cypress-20210730_234705.png
Kuhl's Pipistrelle,XC1060474-Pipkuh-Karydi-Cypress-20210730_234245.wav,4,spectograms/XC1060474-Pipkuh-Karydi-Cypress-20210730_234245.png
Kuhl's Pipistrelle,XC1060473-Pipkuh-Karydi-Cypress-20210730_005950.wav,4,spectograms/XC1060473-Pipkuh-Karydi-Cypress-20210730_005950.png
Kuhl's Pipistrelle,XC1060472-Pipkuh-Karydi-Cypress-20210730_005855.wav,4,spectograms/XC1060472-Pipkuh-Karydi-Cypress-20210730_005855.png
Kuhl's Pipistrelle,XC1060471-Pipkuh-Karydi-Cypress-20210730_005525.wav,4,spectograms/XC1060471-Pipkuh-Karydi-Cypress-20210730_005525.png
Kuhl's Pipistrelle,XC1060470-Pipkuh-Karydi-Cypress-20210730_005445.wav,4,spectograms/XC1060470-Pipkuh-Karydi-Cypress-20210730_005445.png
Kuhl's Pipistrelle,XC1060469-Pipkuh-Karydi-Cypress-20210730_005405.wav,4,spectograms/XC1060469-Pipkuh-Karydi-Cypress-20210730_005405.png
Kuhl's Pipistrelle,XC1060468-Pipkuh-Karydi-Cypress-20210730_005340.wav,4,spectograms/XC1060468-Pipkuh-Karydi-Cypress-20210730_005340.png
Kuhl's Pipistrelle,XC1060467-Pipkuh-Karydi-Cypress-20210730_005330.wav,4,spectograms/XC1060467-Pipkuh-Karydi-Cypress-20210730_005330.png
Kuhl's Pipistrelle,XC1060466-Pipkuh-Karydi-Cypress-20210730_005325.wav,4,spectograms/XC1060466-Pipkuh-Karydi-Cypress-20210730_005325.png
Kuhl's Pipistrelle,XC1060465-Pipkuh-Karydi-Cypress-20210730_004850.wav,4,spectograms/XC1060465-Pipkuh-Karydi-Cypress-20210730_004850.png
Kuhl's Pipistrelle,XC1060464-Pipkuh-Karydi-Cypress-20210730_004750.wav,4,spectograms/XC1060464-Pipkuh-Karydi-Cypress-20210730_004750.png
Kuhl's Pipistrelle,XC1060463-Pipkuh-Karydi-Cypress-20210730_004450.wav,4,spectograms/XC1060463-Pipkuh-Karydi-Cypress-20210730_004450.png
Kuhl's Pipistrelle,XC1060462-Pipkuh-Karydi-Cypress-20210730_004320.wav,4,spectograms/XC1060462-Pipkuh-Karydi-Cypress-20210730_004320.png
Kuhl's Pipistrelle,XC1060461-Pipkuh-Karydi-Cypress-20210730_004215.wav,4,spectograms/XC1060461-Pipkuh-Karydi-Cypress-20210730_004215.png
Kuhl's Pipistrelle,XC1060460-Pipkuh-Karydi-Cypress-20210730_004145.wav,4,spectograms/XC1060460-Pipkuh-Karydi-Cypress-20210730_004145.png
Kuhl's Pipistrelle,XC1060459-Pipkuh-Karydi-Cypress-20210730_004055.wav,4,spectograms/XC1060459-Pipkuh-Karydi-Cypress-20210730_004055.png
Kuhl's Pipistrelle,XC1060458-Pipkuh-Karydi-Cypress-20210730_003850.wav,4,spectograms/XC1060458-Pipkuh-Karydi-Cypress-20210730_003850.png
Kuhl's Pipistrelle,XC1060457-Pipkuh-Karydi-Cypress-20210730_003240.wav,4,spectograms/XC1060457-Pipkuh-Karydi-Cypress-20210730_003240.png
Kuhl's Pipistrelle,XC1060456-Pipkuh-Karydi-Cypress-20210730_003120.wav,4,spectograms/XC1060456-Pipkuh-Karydi-Cypress-20210730_003120.png
Kuhl's Pipistrelle,XC1060455-Pipkuh-Karydi-Cypress-20210730_002935.wav,4,spectograms/XC1060455-Pipkuh-Karydi-Cypress-20210730_002935.png
Kuhl's Pipistrelle,XC1060454-Pipkuh-Karydi-Cypress-20210730_001725.wav,4,spectograms/XC1060454-Pipkuh-Karydi-Cypress-20210730_001725.png
Kuhl's Pipistrelle,XC1060453-Pipkuh-Karydi-Cypress-20210730_001240.wav,4,spectograms/XC1060453-Pipkuh-Karydi-Cypress-20210730_001240.png
Kuhl's Pipistrelle,XC1060452-Pipkuh-Karydi-Cypress-20210730_000805.wav,4,spectograms/XC1060452-Pipkuh-Karydi-Cypress-20210730_000805.png
Kuhl's Pipistrelle,XC1060451-Pipkuh-Karydi-Cypress-20210730_000325.wav,4,spectograms/XC1060451-Pipkuh-Karydi-Cypress-20210730_000325.png
Kuhl's Pipistrelle,XC1060450-Pipkuh-Karydi-Cypress-20210729_235550.wav,4,spectograms/XC1060450-Pipkuh-Karydi-Cypress-20210729_235550.png
Kuhl's Pipistrelle,XC1060449-Pipkuh-Karydi-Cypress-20210729_235535.wav,4,spectograms/XC1060449-Pipkuh-Karydi-Cypress-20210729_235535.png
Kuhl's Pipistrelle,XC1060448-Pipkuh-Karydi-Cypress-20210729_235420.wav,4,spectograms/XC1060448-Pipkuh-Karydi-Cypress-20210729_235420.png
Kuhl's Pipistrelle,XC1060447-Pipkuh-Karydi-Cypress-20210729_235300.wav,4,spectograms/XC1060447-Pipkuh-Karydi-Cypress-20210729_235300.png
Kuhl's Pipistrelle,XC1060446-Pipkuh-Karydi-Cypress-20210729_234530.wav,4,spectograms/XC1060446-Pipkuh-Karydi-Cypress-20210729_234530.png
Kuhl's Pipistrelle,XC1060445-Pipkuh-Karydi-Cypress-20210729_233145.wav,4,spectograms/XC1060445-Pipkuh-Karydi-Cypress-20210729_233145.png
Kuhl's Pipistrelle,XC1060444-Pipkuh-Karydi-Cypress-20210729_232930.wav,4,spectograms/XC1060444-Pipkuh-Karydi-Cypress-20210729_232930.png
Kuhl's Pipistrelle,XC1060443-Pipkuh-Karydi-Cypress-20210729_232345.wav,4,spectograms/XC1060443-Pipkuh-Karydi-Cypress-20210729_232345.png
Kuhl's Pipistrelle,XC1060442-Pipkuh-Karydi-Cypress-20210729_232115.wav,4,spectograms/XC1060442-Pipkuh-Karydi-Cypress-20210729_232115.png
Kuhl's Pipistrelle,XC1060441-Pipkuh-Karydi-Cypress-20210729_232050.wav,4,spectograms/XC1060441-Pipkuh-Karydi-Cypress-20210729_232050.png
Kuhl's Pipistrelle,XC1060440-Pipkuh-Karydi-Cypress-20210729_232015.wav,4,spectograms/XC1060440-Pipkuh-Karydi-Cypress-20210729_232015.png
Kuhl's Pipistrelle,XC1060439-Pipkuh-Karydi-Cypress-20210729_231910.wav,4,spectograms/XC1060439-Pipkuh-Karydi-Cypress-20210729_231910.png
Kuhl's Pipistrelle,XC1060438-Pipkuh-Karydi-Cypress-20210729_231525.wav,4,spectograms/XC1060438-Pipkuh-Karydi-Cypress-20210729_231525.png
Kuhl's Pipistrelle,XC1060437-Pipkuh-Karydi-Cypress-20210729_231340.wav,4,spectograms/XC1060437-Pipkuh-Karydi-Cypress-20210729_231340.png
Kuhl's Pipistrelle,XC1060436-Pipkuh-Karydi-Cypress-20210729_231330.wav,4,spectograms/XC1060436-Pipkuh-Karydi-Cypress-20210729_231330.png
Kuhl's Pipistrelle,XC1060435-Pipkuh-Karydi-Cypress-20210729_230935.wav,4,spectograms/XC1060435-Pipkuh-Karydi-Cypress-20210729_230935.png
Kuhl's Pipistrelle,XC1060434-Pipkuh-Karydi-Cypress-20210729_230900.wav,4,spectograms/XC1060434-Pipkuh-Karydi-Cypress-20210729_230900.png
Kuhl's Pipistrelle,XC1060433-Pipkuh-Karydi-Cypress-20210729_230440.wav,4,spectograms/XC1060433-Pipkuh-Karydi-Cypress-20210729_230440.png
Kuhl's Pipistrelle,XC1060432-Pipkuh-Karydi-Cypress-20210729_230350.wav,4,spectograms/XC1060432-Pipkuh-Karydi-Cypress-20210729_230350.png
Kuhl's Pipistrelle,XC1060431-Pipkuh-Karydi-Cypress-20210729_230330.wav,4,spectograms/XC1060431-Pipkuh-Karydi-Cypress-20210729_230330.png
Kuhl's Pipistrelle,XC1060430-Pipkuh-Karydi-Cypress-20210729_230300.wav,4,spectograms/XC1060430-Pipkuh-Karydi-Cypress-20210729_230300.png
Kuhl's Pipistrelle,XC1060429-Pipkuh-Karydi-Cypress-20210729_230245.wav,4,spectograms/XC1060429-Pipkuh-Karydi-Cypress-20210729_230245.png
Kuhl's Pipistrelle,XC1060428-Pipkuh-Karydi-Cypress-20210729_230230.wav,4,spectograms/XC1060428-Pipkuh-Karydi-Cypress-20210729_230230.png
Kuhl's Pipistrelle,XC1060427-Pipkuh-Karydi-Cypress-20210729_230025.wav,4,spectograms/XC1060427-Pipkuh-Karydi-Cypress-20210729_230025.png
Kuhl's Pipistrelle,XC1060426-Pipkuh-Karydi-Cypress-20210729_001335.wav,4,spectograms/XC1060426-Pipkuh-Karydi-Cypress-20210729_001335.png
Kuhl's Pipistrelle,XC1060425-Pipkuh-Karydi-Cypress-20210729_001315.wav,4,spectograms/XC1060425-Pipkuh-Karydi-Cypress-20210729_001315.png
Kuhl's Pipistrelle,XC1060424-Pipkuh-Karydi-Cypress-20210728_233000.wav,4,spectograms/XC1060424-Pipkuh-Karydi-Cypress-20210728_233000.png
Kuhl's Pipistrelle,XC1060423-Pipkuh-Karydi-Cypress-20210728_230050.wav,4,spectograms/XC1060423-Pipkuh-Karydi-Cypress-20210728_230050.png
Kuhl's Pipistrelle,XC1060422-Pipkuh-Karydi-Cypress-20210728_005625.wav,4,spectograms/XC1060422-Pipkuh-Karydi-Cypress-20210728_005625.png
Kuhl's Pipistrelle,XC1060421-Pipkuh-Karydi-Cypress-20210728_005040.wav,4,spectograms/XC1060421-Pipkuh-Karydi-Cypress-20210728_005040.png
Kuhl's Pipistrelle,XC1060420-Pipkuh-Karydi-Cypress-20210728_005035.wav,4,spectograms/XC1060420-Pipkuh-Karydi-Cypress-20210728_005035.png
Kuhl's Pipistrelle,XC1060419-Pipkuh-Karydi-Cypress-20210728_003000.wav,4,spectograms/XC1060419-Pipkuh-Karydi-Cypress-20210728_003000.png
Kuhl's Pipistrelle,XC1060418-Pipkuh-Karydi-Cypress-20210728_002515.wav,4,spectograms/XC1060418-Pipkuh-Karydi-Cypress-20210728_002515.png
Kuhl's Pipistrelle,XC1060417-Pipkuh-Karydi-Cypress-20210728_002200.wav,4,spectograms/XC1060417-Pipkuh-Karydi-Cypress-20210728_002200.png
Kuhl's Pipistrelle,XC1060416-Pipkuh-Karydi-Cypress-20210728_002145.wav,4,spectograms/XC1060416-Pipkuh-Karydi-Cypress-20210728_002145.png
Kuhl's Pipistrelle,XC1060415-Pipkuh-Karydi-Cypress-20210728_001820.wav,4,spectograms/XC1060415-Pipkuh-Karydi-Cypress-20210728_001820.png
Kuhl's Pipistrelle,XC1060414-Pipkuh-Karydi-Cypress-20210728_001535.wav,4,spectograms/XC1060414-Pipkuh-Karydi-Cypress-20210728_001535.png
Kuhl's Pipistrelle,XC1060413-Pipkuh-Karydi-Cypress-20210728_001415.wav,4,spectograms/XC1060413-Pipkuh-Karydi-Cypress-20210728_001415.png
Kuhl's Pipistrelle,XC1060412-Pipkuh-Karydi-Cypress-20210728_001145.wav,4,spectograms/XC1060412-Pipkuh-Karydi-Cypress-20210728_001145.png
Kuhl's Pipistrelle,XC1060411-Pipkuh-Karydi-Cypress-20210728_000730.wav,4,spectograms/XC1060411-Pipkuh-Karydi-Cypress-20210728_000730.png
Kuhl's Pipistrelle,XC1060410-Pipkuh-Karydi-Cypress-20210728_000725.wav,4,spectograms/XC1060410-Pipkuh-Karydi-Cypress-20210728_000725.png
Kuhl's Pipistrelle,XC1060409-Pipkuh-Karydi-Cypress-20210730_003455.wav,4,spectograms/XC1060409-Pipkuh-Karydi-Cypress-20210730_003455.png
Kuhl's Pipistrelle,XC1060408-Pipkuh-Karydi-Cypress-20210730_003435.wav,4,spectograms/XC1060408-Pipkuh-Karydi-Cypress-20210730_003435.png
Kuhl's Pipistrelle,XC1060407-Pipkuh-Karydi-Cypress-20210729_232140.wav,4,spectograms/XC1060407-Pipkuh-Karydi-Cypress-20210729_232140.png
Kuhl's Pipistrelle,XC1060406-Pipkuh-Karydi-Cypress-20210730_235220.wav,4,spectograms/XC1060406-Pipkuh-Karydi-Cypress-20210730_235220.png
Kuhl's Pipistrelle,XC1060405-Pipkuh-Karydi-Cypress-20210730_004625.wav,4,spectograms/XC1060405-Pipkuh-Karydi-Cypress-20210730_004625.png
Kuhl's Pipistrelle,XC1060404-Pipkuh-Karydi-Cypress-20210730_003320.wav,4,spectograms/XC1060404-Pipkuh-Karydi-Cypress-20210730_003320.png
Kuhl's Pipistrelle,XC1060403-Pipkuh-Karydi-Cypress-20210730_002615.wav,4,spectograms/XC1060403-Pipkuh-Karydi-Cypress-20210730_002615.png
Kuhl's Pipistrelle,XC1060402-Pipkuh-Karydi-Cypress-20210729_234345.wav,4,spectograms/XC1060402-Pipkuh-Karydi-Cypress-20210729_234345.png
Kuhl's Pipistrelle,XC1060401-Pipkuh-Karydi-Cypress-20210729_233845.wav,4,spectograms/XC1060401-Pipkuh-Karydi-Cypress-20210729_233845.png
Kuhl's Pipistrelle,XC1060400-Pipkuh-Karydi-Cypress-20210805_004840.wav,4,spectograms/XC1060400-Pipkuh-Karydi-Cypress-20210805_004840.png
Kuhl's Pipistrelle,XC1060399-Pipkuh-Karydi-Cypress-20210805_004040.wav,4,spectograms/XC1060399-Pipkuh-Karydi-Cypress-20210805_004040.png
Kuhl's Pipistrelle,XC1060398-Pipkuh-Karydi-Cypress-20210805_003340.wav,4,spectograms/XC1060398-Pipkuh-Karydi-Cypress-20210805_003340.png
Kuhl's Pipistrelle,XC1060397-Pipkuh-Karydi-Cypress-20210804_234825.wav,4,spectograms/XC1060397-Pipkuh-Karydi-Cypress-20210804_234825.png
